,Author,File_ID,File_Name,Mean Sentiment,Year,Useful?
1930,OConnor,390,Murray v Carrier.txt,0.077380952,1986,
1579,OConnor,39,Bd. of County Comm'rs v Umbehr.txt,0.078342246,1996,
1580,OConnor,40,Bd. of Educ. v Earls.txt,0.078571429,2002,
1700,OConnor,160,Dretke v Haley.txt,0.078813559,2004,
1587,OConnor,47,Beecham v US.txt,0.080769231,1994,
1721,OConnor,181,F.W. Woolworth Co. v Taxation & Revenue Dep't.txt,0.080769231,1982,
2098,OConnor,558,Thornburgh v American College of Obstetricians & Gynecologists.txt,0.082142857,1986,
1574,OConnor,34,Balt. Gas & Elec. Co. v NRDC.txt,0.082171582,1983,
2186,OConnor,646,Wimberly v Labor & Indus. Relations Com.txt,0.08225,1987,
1744,OConnor,204,Forrester v White.txt,0.082258065,1988,
1544,OConnor,4,"Agency Holding Corp. v Malley-Duff & Associates, Inc..txt",0.082675439,1987,
2010,OConnor,470,"Richardson-Merrell, Inc. v Koller.txt",0.083270677,1985,
1823,OConnor,283,Inwood Labs. v Ives Labs..txt,0.083333333,1982,
2164,OConnor,624,Voinovich v Quilter.txt,0.083333333,1993,
2182,OConnor,642,Williamson v US.txt,0.083405172,1994,
1951,OConnor,411,Northeastern Fla. Chapter of Associated Gen. Contractors of Am. v City of Jacksonville.txt,0.083830846,1993,
1813,OConnor,273,Idaho v Wright.txt,0.08484456,1990,
1981,OConnor,441,Pharm. Research & Mfrs. of Am. v Walsh.txt,0.087748344,2003,
1742,OConnor,202,Ford Motor Co. v EEOC.txt,0.088126649,1982,
1679,OConnor,139,"Cruzan v Dir., Mo. Dep't of Health.txt",0.088225806,1982,
2197,OConnor,657,Yee v City of Escondido.txt,0.088917526,1992,
1858,OConnor,318,Lebron v Nat'l R.R. Passenger Corp..txt,0.089010989,1995,
2048,OConnor,508,Shaw v Reno.txt,0.089952153,1993,
2191,OConnor,651,Woodford v Garceau.txt,0.092307692,2003,
2198,OConnor,658,"Yellow Transp., Inc. v Michigan.txt",0.094009217,2002,
1947,OConnor,407,"Norfolk Souther Ry. v James N. Kirby, Pty Ltd..txt",0.096124031,2004,
1846,OConnor,306,Kimel v Fla. Bd. of Regents.txt,0.098262548,2000,
1640,OConnor,100,Charles D. Bonanno Linen Serv. v NLRB.txt,0.098275862,1982,
1672,OConnor,132,Cooter & Gell v Hartmarx Corp..txt,0.098346056,1990,
1893,OConnor,353,Medellin v Dretke.txt,0.098837209,2005,
2171,OConnor,631,Watson v Ft. Worth Bank & Trust.txt,0.101324503,1988,
1873,OConnor,333,Lunding v New York Tax Appeals Tribunal.txt,0.101497006,1998,
1710,OConnor,170,Edmonson v Leesville Concrete Co..txt,0.101951952,1991,
2065,OConnor,525,South Carolina v Baker.txt,0.104225352,1988,
1684,OConnor,144,Davis v US (2).txt,0.104794521,1994,
1655,OConnor,115,Clark v Jeter.txt,0.104910714,1988,
1926,OConnor,386,Montana v Egelhoff.txt,0.106144068,1996,
1840,OConnor,300,Kadrmas v Dickinson Pub. Sch..txt,0.106277056,1988,
1829,OConnor,289,James B. Beam Distilling Co. v Georgia.txt,0.107575758,1991,
2151,OConnor,611,US v Ron Pair Enters..txt,0.107589286,1989,
1722,OConnor,182,Fargo Women's Health Org. v Schafer.txt,0.107692308,1993,
1939,OConnor,399,Nevada v Hicks.txt,0.108937824,2001,
1582,OConnor,42,Bd. of Educ. v Mergens.txt,0.109210526,1990,
2086,OConnor,546,Tafflin v Levitt.txt,0.110059172,1990,
2170,OConnor,630,Waters v Churchill.txt,0.111305361,1994,
1889,OConnor,349,McFarland v Scott.txt,0.112053571,1994,
2179,OConnor,639,Wiggins v Smith.txt,0.114358452,2003,
1643,OConnor,103,Chickasaw Nation v US.txt,0.116149068,2001,
1573,OConnor,33,Balt. City Dep't of Social Services v Bouknight.txt,0.118049793,1990,
1971,OConnor,431,Peel v Atty. Registration & Disciplinary Comm'n.txt,0.118131868,1990,
1996,OConnor,456,"Ragsdale v Wolverine World Wide, Inc..txt",0.11958042,2002,
1806,OConnor,266,Holly Farms Corp. v Nat'l Labor Rels. Labor Bd..txt,0.119711538,1996,
1558,OConnor,18,Ardestani v INS.txt,0.11974359,1991,
2104,OConnor,564,Touby v US.txt,0.120118343,1991,
2142,OConnor,602,US v Locke.txt,0.12037037,1985,
1735,OConnor,195,First Nat'l City Bank v Banco Para El Comercio Exterior De Cuba.txt,0.121578947,1983,
1778,OConnor,238,Hagen v Utah.txt,0.121656051,1994,XX
1898,OConnor,358,"Mellon Bank, N.A. v US.txt",0.125,1986,
1660,OConnor,120,Coleman v Thompson.txt,0.125718194,1991,
1876,OConnor,336,Lyng v Payne.txt,0.127233429,1986,
1651,OConnor,111,City of Erie v Pap's A.M..txt,0.130392157,2000,
2007,OConnor,467,Republican Party v White.txt,0.130666667,2002,
1882,OConnor,342,Martin v Hadix.txt,0.130844156,1998,
1814,OConnor,274,Illinois v Krull.txt,0.133611111,1987,
2154,OConnor,614,US v Valenzuela-Bernal.txt,0.135245902,1982,
2043,OConnor,503,Securities Industry Ass'n v Board of Governors of Federal Reserve System.txt,0.135679612,1984,
1654,OConnor,114,City of Ladue v Gilleo.txt,0.135820896,1994,
1910,OConnor,370,Miller v Fenton.txt,0.136073826,1985,
1768,OConnor,228,Goodman v Lukens Steel Co..txt,0.1375,1987,
1718,OConnor,178,Estelle v McGuire.txt,0.138421053,1991,
2093,OConnor,553,Thomas v Union Carbide Agric. Prods. Co..txt,0.140022173,1985,
1789,OConnor,249,Haw. Hous. Auth. v Midkiff.txt,0.140061162,1984,
1541,OConnor,1,324 Liquor Corp. v Duffy.txt,0.140384615,1987,
2083,OConnor,543,"Sure-Tan, Inc. v NRLB.txt",0.140544413,1984,
1871,OConnor,331,Lopez v Monterey County.txt,0.141558442,1996,
1629,OConnor,89,California v Deep Sea Research.txt,0.142906574,1998,
1788,OConnor,248,Hathorn v Lovorn.txt,0.144488189,1982,
1578,OConnor,38,Bd. of Airport Comm'Rs v Jews for Jesus.txt,0.144545455,1987,
1731,OConnor,191,FERC v Mississippi.txt,0.144821092,1982,
1650,OConnor,110,City of Cuyahoga Falls v Buckey Cmty. Hope Found..txt,0.145089286,2003,
1601,OConnor,61,Boos v Barry.txt,0.146035806,1988,
2184,OConnor,644,Wilson v Garcia.txt,0.146907216,1985,
2002,OConnor,462,Reich v Collins.txt,0.147109827,1994,
2161,OConnor,621,Victor v Nebraska.txt,0.148738532,1994,
1675,OConnor,135,Country of Riverside v McLaughlin.txt,0.149586777,1991,
2128,OConnor,588,US v Craft.txt,0.150438596,2002,
1610,OConnor,70,Branch v Smith.txt,0.152276708,2003,
2035,OConnor,495,Schaefer v NLRB.txt,0.152678571,1983,
1621,OConnor,81,"Bus. Guides, Inc. v Chromatic Communs. Enters..txt",0.154731458,1991,
1965,OConnor,425,Park 'n Fly v Dollar Park & Fly.txt,0.156593407,1985,
1772,OConnor,232,Gregory v Ashcroft.txt,0.157025547,1991,
1962,OConnor,422,P.R. v Branstad.txt,0.157142857,1987,
1600,OConnor,60,Bonner v Commissioner.txt,0.157692308,1985,
2174,OConnor,634,Webster v Repod. Health Servs..txt,0.158176101,1989,
2049,OConnor,509,Shearson American Express v McMahon.txt,0.158333333,1987,
1783,OConnor,243,Harper v Va. Dep't of Taxation.txt,0.158395522,1993,
2126,OConnor,586,US v Carlton.txt,0.158695652,1994,
1767,OConnor,227,Gonzales v Raich.txt,0.160218978,2005,
1845,OConnor,305,Kelo v City of New London.txt,0.161959654,2005,
1832,OConnor,292,Jerome B. Grubart v Great Lakes Dredge & Dock Co..txt,0.1625,1995,
1542,OConnor,2,44 Liquormart v Rhode Island.txt,0.165602837,1996,
1878,OConnor,338,Mack v Oklahoma.txt,0.166071429,1982,
2129,OConnor,589,US v Doe.txt,0.168181818,1984,
1724,OConnor,184,FBI v Abramson.txt,0.168220339,1982,
1614,OConnor,74,Brockett v Spokane Arcades.txt,0.168852459,1985,
2001,OConnor,461,Regents of Univ. of Cal. v Public Employment Relations Bd..txt,0.168978102,1988,
1659,OConnor,119,Coit Independence Joint Venture v Federal Sav. & Loan Ins. Corp..txt,0.170289855,1989,
1695,OConnor,155,Dir. v Perini N. River Assocs..txt,0.171415094,1983,
1902,OConnor,362,Metro. Life Ins. Co. v Taylor.txt,0.172068966,1987,
1637,OConnor,97,Carden v Arkoma Assocs..txt,0.172850679,1990,
1822,OConnor,282,Interstate Commerce Comm'n v American Trucking Ass'ns.txt,0.173668639,1984,
1875,OConnor,335,Lyng v Northwest Indian Cemetery Protective Ass'n.txt,0.173888889,1988,
2071,OConnor,531,Southland Corp. v Keating.txt,0.175,1984,
2058,OConnor,518,Smith v Barry.txt,0.175213675,1992,
1698,OConnor,158,Dodd v US.txt,0.17556391,2005,
1803,OConnor,263,Hodgson v Minnesota.txt,0.176605505,1990,
1894,OConnor,354,Medina v California.txt,0.176666667,1992,
2111,OConnor,571,Turner Board. Sys. v FCC.txt,0.178451493,1997,
1748,OConnor,208,Franklin v Massachusetts.txt,0.180143541,1992,
1817,OConnor,277,Ingersoll-Rand Co. v McClendon.txt,0.180816327,1990,
1924,OConnor,384,Monessen S. R. Co. v Morgan.txt,0.18245614,1988,
1935,OConnor,395,"Nat'l Fed'n of Fed. Emples., Local 1309 v DOI.txt",0.182843137,1999,
1697,OConnor,157,DOC v United States House of Representatives.txt,0.184177215,1999,
1708,OConnor,168,Edenfield v Fane.txt,0.18423913,1993,
2133,OConnor,593,US v General Dynamics Corp..txt,0.185064935,1987,
2125,OConnor,585,US v California.txt,0.188043478,1993,
1914,OConnor,374,Mills v Habluetzel.txt,0.188311688,1982,
1990,OConnor,450,Preseault v ICC.txt,0.189814815,1990,
1964,OConnor,424,Palazzolo v Rhode Island.txt,0.190306122,2001,
1854,OConnor,314,Lane v Pena.txt,0.190731707,1996,
2089,OConnor,549,Teague v Lane.txt,0.191355599,1989,
1622,OConnor,82,Bush v Vera.txt,0.191467577,1996,
1827,OConnor,287,Jacksonville Bulk Terminals v Int'l Longshoremen's Ass'n.txt,0.191666667,1982,
1903,OConnor,363,Metro. Life Ins. Co. v Ward.txt,0.191961853,1985,
2070,OConnor,530,South Dakota v Yankton Sioux Tribe.txt,0.192813142,1998,
1865,OConnor,325,Local 28 of Sheet Metal Workers' Int'l Ass'n v EEOC.txt,0.193902439,1986,
1917,OConnor,377,Minnesota v Mille Lacs Band of Chippewa Indians.txt,0.19464752,1999,
1820,OConnor,280,Int'l Soc'y for Krishna Consciousness v Lee.txt,0.194791667,1992,
1831,OConnor,291,Jefferson Parish Hosp. Dist. No. 2 v Hyde.txt,0.196067416,1984,
1922,OConnor,382,Mitchell v Forsyth.txt,0.196875,1985,
1624,OConnor,84,Cal. Coastal Com v Granite Rock Co..txt,0.197014925,1987,
2167,OConnor,627,Wallace v Jaffree.txt,0.198918269,1985,
1870,OConnor,330,Lopez v Monterey County (2).txt,0.198943662,1999,
1719,OConnor,179,Evans v US.txt,0.2,1992,
1644,OConnor,104,City of Akron v Akron Ctr. for Repod. Health.txt,0.201434426,1983,
1936,OConnor,396,NCUA v First Nat'l Bank & Trust Co..txt,0.203040541,1998,
2076,OConnor,536,Steel Co. v Citizens for a Better Env't.txt,0.203125,1998,
2050,OConnor,510,Shepard v NLRB.txt,0.203153153,1983,
2041,OConnor,501,SEC v Edwards.txt,0.204521277,2004,
1801,OConnor,261,Hilton v South Carolina Pub. Rys. Comm'n.txt,0.204573171,1991,
1997,OConnor,457,Randall v Loftsgaarden.txt,0.205166667,1986,
2085,OConnor,545,Swidler & Berlin v US.txt,0.206338028,1998,
2027,OConnor,487,Rufo v Inmates of Suffolk County Jail.txt,0.206542056,1992,
1864,OConnor,324,Lingle v Chevron.txt,0.206813627,2005,
1833,OConnor,293,Jett v Dallas Indep. Sch. Dist..txt,0.20793499,1989,
1844,OConnor,304,Keeney v Tamayo-Reyes.txt,0.20795053,1992,
1816,OConnor,276,Ingalls Shipbuilding v Dir..txt,0.209667674,1997,
2006,OConnor,466,Reno v Flores.txt,0.20984252,1993,
1800,OConnor,260,Hillsboro Nat'l Bank v Comm'r.txt,0.209867452,1983,
1985,OConnor,445,Pilot Life Ins. Co. v Dedeaux.txt,0.21,1987,
1759,OConnor,219,General Motors Corp. v Romein.txt,0.210416667,1992,
1668,OConnor,128,Commodity Futures Trading Com v Schor.txt,0.211341463,1986,
1972,OConnor,432,Peguero v US.txt,0.2125,1999,
1952,OConnor,412,"Northwest Airlines, Inc. v Duncan.txt",0.213333333,2000,
1851,OConnor,311,Lambrix v Singletary.txt,0.213461538,1997,
1765,OConnor,225,Goldberg v Sweet.txt,0.213636364,1989,
1928,OConnor,388,Mu'Min v Virginia.txt,0.213636364,1991,
2036,OConnor,496,Schaffer v Weast.txt,0.213888889,2005,
2110,OConnor,570,"Tulsa Professional Collection Services, Inc. v Pope.txt",0.214638158,1988,
1776,OConnor,236,Gutierrez De Martinez v Lamagno.txt,0.215909091,1995,
1712,OConnor,172,EEOC v Shell Oil Co..txt,0.218333333,1984,
1920,OConnor,380,Missouri v Jenkins.txt,0.218595041,1989,
1842,OConnor,302,Kansas v Colorado.txt,0.218597561,2001,
1886,OConnor,346,McCreary County v ACLU.txt,0.219117647,2005,
2199,OConnor,659,Young v Community Nutrition Institute.txt,0.219178082,1986,
1653,OConnor,113,City of L.A. v Alameda Books.txt,0.220039683,2002,
2068,OConnor,528,South Dakota v Dole.txt,0.220416667,1987,
1729,OConnor,189,Felder v Casey.txt,0.220434783,1988,
2011,OConnor,471,Richmond v J.A. Croson Co..txt,0.220716783,1989,
2114,OConnor,574,TWA v Franklin Mint Corp..txt,0.221037464,1984,
1617,OConnor,77,Brown v Socialist Workers '74 Campaign Comm..txt,0.222440945,1982,
2099,OConnor,559,"Three Affiliated Tribes of Ft. Berthold Reservation v Wold Engineering, P.C..txt",0.222542373,1986,
1714,OConnor,174,Employment Div. v Smith.txt,0.22312253,1990,
2147,OConnor,607,US v Paradise.txt,0.223529412,1987,
1995,OConnor,455,Quackenbush v Allstate Ins..txt,0.223991031,1996,
1581,OConnor,41,Bd. of Educ. v Grumet.txt,0.224212598,1994,
2193,OConnor,653,Wright v West.txt,0.227173913,1992,
1805,OConnor,265,Holder v Hall.txt,0.227433628,1994,
1545,OConnor,5,Agostini v Felton.txt,0.232821637,1997,
2025,OConnor,485,Rosenberge v Rector & Visitors of the Univ. of Va..txt,0.233333333,1995,
1946,OConnor,406,Norfolk S. Ry. v Shanklin.txt,0.234072581,2000,
1664,OConnor,124,Comm'r v Estate of Hubert.txt,0.234677419,1997,
2028,OConnor,488,Rust v Sullivan.txt,0.234821429,1991,
1630,OConnor,90,California v FERC.txt,0.235772358,1990,
1897,OConnor,357,Melkonyan v Sullivan.txt,0.238709677,1991,
1639,OConnor,99,"Chandris, Inc. v Latsis.txt",0.239130435,1995,
1588,OConnor,48,Bell v New Jersey.txt,0.239285714,1983,
1841,OConnor,301,Kaiser Aluminum & Chem. Corp. v Bonjorno.txt,0.240930233,1990,
1797,OConnor,257,Hess v Port Auth. Trans-Hudson Corp..txt,0.241545894,1994,
1546,OConnor,6,Aguilar v Felton.txt,0.241884817,1985,
1877,OConnor,337,"Lytle v Household Mfg., Inc..txt",0.244444444,1990,
1887,OConnor,347,"McDermott Int'l, Inc. v Wilander.txt",0.244824017,1991,
1705,OConnor,165,E. Enters v Apfel.txt,0.245299728,1998,
2096,OConnor,556,Thompson v W. States Med. Ctr..txt,0.245744681,2002,
1594,OConnor,54,Block v Community Nutrition Institute.txt,0.246106557,1984,
1665,OConnor,125,Comm'r v Lundy.txt,0.246313364,1996,
1786,OConnor,246,Harris v Reed.txt,0.246323529,1989,
2073,OConnor,533,St. Louis v Praprotnik.txt,0.247894737,1988,
1595,OConnor,55,Block v North Dakota.txt,0.248181818,1983,
1564,OConnor,24,"Asarco, Inc. v Idaho State Tax Comm'n.txt",0.249868421,1982,
1641,OConnor,101,Chem. Mfrs. Ass'n v NRDC.txt,0.25,1985,
1620,OConnor,80,Buckley v Am. Constitutional Law Found..txt,0.25019084,1999,
2030,OConnor,490,S. Fla. Water Mgmt. Dist. v Miccosukee Tribe of Indians.txt,0.250228311,2004,
1905,OConnor,365,Michael H. v Gerald D..txt,0.253333333,1989,
2112,OConnor,572,Turner Broad. Sys. v FCC.txt,0.253909465,1994,
2131,OConnor,591,US v Fordice.txt,0.255405405,1992,
1753,OConnor,213,Gade v National Solid Wastes Management Ass'n.txt,0.257088608,1992,
2127,OConnor,587,US v Clark.txt,0.257392996,1982,
2017,OConnor,477,Roe v Flores-Ortega.txt,0.257835821,2000,
1552,OConnor,12,Am. Trucking Ass'Ns v Smith.txt,0.260596026,1990,
1919,OConnor,379,Missouri v Jenkins (2).txt,0.262561576,1995,
2180,OConnor,640,Williams v Taylor.txt,0.262616822,2000,
1760,OConnor,220,Gentile v State Bar of Nevada.txt,0.262903226,1991,
2042,OConnor,502,Sec'y of Interior v California.txt,0.267151163,1984,
1954,OConnor,414,O'Connor v Ortega.txt,0.269672131,1987,
2159,OConnor,619,Vasquez v Hillery.txt,0.271875,1986,
2026,OConnor,486,Ruckelshaus v Monsanto Co..txt,0.271929825,1984,
1792,OConnor,252,Heckler v Blakenship.txt,0.272,1984,
1560,OConnor,20,Arizona v Evans.txt,0.272222222,1995,
2201,OConnor,661,Zauderer v Office of Disciplinary Counsel of Supreme Court.txt,0.274367089,1985,
1799,OConnor,259,Hicks v Feiock.txt,0.276086957,1986,
1994,OConnor,454,Pud No. 1 v Wash. Dep't of Ecology.txt,0.278372093,1994,
1741,OConnor,201,Fmc Corp. v Holliday.txt,0.278957529,1990,
1602,OConnor,62,Bowden v Francis.txt,0.279411765,1985,
1937,OConnor,397,Nebraska v Wyoming.txt,0.283116883,1993,
1682,OConnor,142,Davis v Bandemer.txt,0.283333333,1986,
2183,OConnor,643,Wills v Texas.txt,0.284210526,1994,
1933,OConnor,393,Nantahala Power & Light Co. v Thornburg.txt,0.284353741,1986,
1802,OConnor,262,Hodel v Irving.txt,0.286764706,1987,
1843,OConnor,303,Karcher v May.txt,0.289141414,1987,
1707,OConnor,167,Edelman v Lynchburg College.txt,0.2896,2002,
1673,OConnor,133,Cornelius v NAACP Legal Def. & Educ. Fund.txt,0.290186916,1985,
1667,OConnor,127,Comm'r v Tufts.txt,0.291803279,1983,
1686,OConnor,146,DelCostello v Int'l Bhd. of Teamsters.txt,0.293478261,1983,
2063,OConnor,523,Smith v Wade.txt,0.293478261,1983,
1723,OConnor,183,Farrar v Hobby.txt,0.3,1992,
2158,OConnor,618,Van Orden v Perry.txt,0.3,2005,
1904,OConnor,364,Metro. Stevedore Co. v Rambo.txt,0.300769231,1997,
2185,OConnor,645,Wilton v Seven Falls Co..txt,0.301535088,1995,
1761,OConnor,221,Georgia v Ashcroft.txt,0.303282443,2003,
2080,OConnor,540,Sullivan v Hudson.txt,0.306147541,1989,
1945,OConnor,405,"NLRB v City Disposal Systems, Inc..txt",0.306730769,1984,
2109,OConnor,569,Tuan Anh Nguyen v INS.txt,0.309270217,2001,
1918,OConnor,378,Miss. Univ. for Women v Hogan.txt,0.309450172,1982,
2078,OConnor,538,Stewart v Abend.txt,0.3102537,1990,
1989,OConnor,449,Port Auth. Trans-Hudson Corp. v Feeney.txt,0.311666667,1990,
2166,OConnor,626,Volkswagenwerk Aktiengesellschaft v Schlunk.txt,0.312256809,1988,
2162,OConnor,622,Vimar Seguros Y Reaseguros v M V Sky Reefer.txt,0.314285714,1995,
2173,OConnor,633,Webster v Doe.txt,0.321428571,1988,
2019,OConnor,479,Rogers v US.txt,0.322222222,1998,
1692,OConnor,152,Devlin v Scardelletti.txt,0.322803347,2005,
1607,OConnor,67,Bowsher v Merck & Co..txt,0.323160763,1983,
2057,OConnor,517,Skinner v Mid-America Pipeline Co..txt,0.326546392,1989,
1993,OConnor,453,Public Lands Council v Babbitt.txt,0.327419355,2000,
1775,OConnor,235,Guardians Ass'n v Civil Serv. Comm'n.txt,0.327777778,1983,
2117,OConnor,577,Tyler v Cain.txt,0.331132075,2001,
1593,OConnor,53,Blessing v Freestone.txt,0.333546326,1997,
1734,OConnor,194,Firestone Tire & Rubber Co. v Bruch.txt,0.333778626,1989,
1589,OConnor,49,Bennett v Ky. Dep't of Educ..txt,0.335093168,1985,
1696,OConnor,156,Dixson v US.txt,0.335648148,1984,
1984,OConnor,444,Phillips Petroleum Co. v Mississippi.txt,0.338209607,1988,
1913,OConnor,373,Miller v Johnson.txt,0.341176471,1995,
1836,OConnor,296,Johnson v De Grandy.txt,0.348,1994,
1948,OConnor,408,"North Carolina DOT v Crest Street Community Council, Inc..txt",0.349441341,1986,
2155,OConnor,615,Utah Div. of State Lands v US.txt,0.35,1987,
1657,OConnor,117,Clingman v Beaver.txt,0.351243781,2005,
1891,OConnor,351,McKaskle v Wiggins.txt,0.353560831,1984,
1733,OConnor,193,Firefighters Local Union No. 1784 v Stotts.txt,0.354365079,1984,
1821,OConnor,281,"Inter-Modal Rail Emples. Ass'n v Atchison, Topeka & Santa Fe Ry..txt",0.357462687,1997,
1727,OConnor,187,Federal Deposit Ins. Corp. v Philadelphia Gear Corp..txt,0.359803922,1986,
1550,OConnor,10,"Allied-Signal, Inc. v Dir., Div. of Taxation.txt",0.365740741,1992,
2108,OConnor,568,Troxel v Granville.txt,0.366140777,2000,
1915,OConnor,375,Minn. State Bd. for Cmty. Colleges v Knight.txt,0.366850829,1984,
1934,OConnor,394,Nat'l Endowment for the Arts v Finley.txt,0.368285714,1998,
2204,OConnor,664,Zobel v Williams.txt,0.368604651,1982,
1773,OConnor,233,Gregory v Pittsfield.txt,0.369310345,1985,
1713,OConnor,173,Elk Grove Unified Sch. Dist. v Newdow.txt,0.369488818,2004,
2092,OConnor,552,Tex. State Teachers Ass'n v Garland Indep. Sch. Dist..txt,0.371257485,1989,
1565,OConnor,25,Ashcroft v ACLU.txt,0.371428571,2002,
1754,OConnor,214,Garcia v San Antonio Metro. Transit Auth..txt,0.37201087,1985,
1874,OConnor,334,Lynch v Donnelly.txt,0.373809524,1984,
1879,OConnor,339,Mansell v Mansell.txt,0.374468085,1989,
1663,OConnor,123,Comm'r v Engle.txt,0.376566125,1984,
2120,OConnor,580,"US Airways, Inc. v Barnett.txt",0.379220779,2002,
1605,OConnor,65,Bowen v Roy.txt,0.38028169,1986,
1838,OConnor,298,Johnson v Transportation Agency.txt,0.383881579,1987,
1901,OConnor,361,Metro Broad. v FCC.txt,0.386008677,1990,
1669,OConnor,129,Concrete Pipe & Prods. v Constr. Laborers Pension Trust.txt,0.3875,1993,
2015,OConnor,475,Rivera v Minnich.txt,0.390909091,1987,
2081,OConnor,541,Sun Oil Co. v Wortman.txt,0.391304348,1988,
2031,OConnor,491,"San Francisco Arts & Ath., Inc. v United States Olympic Comm..txt",0.391666667,1987,
1811,OConnor,271,Idaho ex rel. Evans v Oregon.txt,0.399444444,1983,
2153,OConnor,613,US v Stanley.txt,0.403448276,1987,
1732,OConnor,192,Fid. Fed. Sav. & Loan Ass'n v de la Cuesta.txt,0.405555556,1982,
1812,OConnor,272,Idaho v Coeur D'Alene Tribe.txt,0.40721393,1997,
1590,OConnor,50,Bennett v New Jersey.txt,0.410769231,1985,
1728,OConnor,188,"Feist Publ'ns, Inc. v Rural Tel. Serv. Co..txt",0.414448052,1991,
1559,OConnor,19,Ariz. Governing Comm. for Tax Deferred Annuity & Deferred Comp. Plans v Norris.txt,0.416216216,1983,
2122,OConnor,582,US v Alaska.txt,0.420446097,1997,
