,Author,File_ID,File_Name,Mean Sentiment,Year,
1420,Stevens,184,Eastern Enterprises v Apfel.txt,0.910273973,1998,
1734,Stevens,498,Rogers v Tennessee.txt,0.9125,2001,
1674,Stevens,438,Pattern Makers' League v NLRB.txt,0.95,1985,
1874,Stevens,638,Watt v W. Nuclear.txt,1,1983,
1786,Stevens,550,Sullivan v Stroop.txt,1.1125,1990,
1544,Stevens,308,Jones v US(3).txt,1.366666667,1983,
1553,Stevens,317,Kuhlmann v Wilson.txt,1.491666667,1986,
1879,Stevens,643,Westinghouse Electric Corp. v Tully.txt,1.5,1983,
1892,Stevens,656,Zacchini v Scripps-Howard Broadcasting Co..txt,1.88125,1977,
1985,Thomas,89,Hudson v McMillian.txt,-0.972198276,1992,
1979,Thomas,83,Helling v McKinney.txt,-0.813235294,1993,
2022,Thomas,126,Moncrieffe v Holder.txt,-0.773214286,2012,
1947,Thomas,51,Erickson v Pardus.txt,-0.72,2007,
2003,Thomas,107,Lopez v Gonzales.txt,-0.62611465,2006,
2094,Thomas,198,Voisine v US.txt,-0.541428571,2016,
1949,Thomas,53,Faragher v City of Boca Raton.txt,-0.536538462,1998,
1963,Thomas,67,Gomez-Perez v Potter.txt,-0.52,2008,
2037,Thomas,141,Ocasio v US.txt,-0.498181818,2015,
2015,Thomas,119,Miller v Alabama.txt,-0.492198582,2012,
1915,Thomas,19,Burlington Industries Inc v Ellerth.txt,-0.409126984,1998,
1984,Thomas,88,Hope v Pelzer.txt,-0.407630522,2002,
1958,Thomas,62,Garlotte v Fordice.txt,-0.398333333,1995,
1996,Thomas,100,Kelly v South Carolina.txt,-0.3975,2001,
2064,Thomas,168,Small v US.txt,-0.393691589,2004,
1930,Thomas,34,Cone v Bell.txt,-0.383778626,2008,
1908,Thomas,12,Barnhart v Peabody Coal Co.txt,-0.345238095,2002,
2017,Thomas,121,Miller-El v Dretke.txt,-0.343467742,2004,
2092,Thomas,196,Virginia v Black.txt,-0.342922374,2002,
1945,Thomas,49,Elonis v US.txt,-0.341428571,2001,
1986,Thomas,90,Husky Intern Electronics Inc v Ritz.txt,-0.30326087,2016,
2073,Thomas,177,Taylor v US.txt,-0.300555556,2016,
2075,Thomas,179,Tennessee Student Assistance Corp v Hood.txt,-0.294797688,2004,
1967,Thomas,71,Graham v Florida.txt,-0.29469526,2011,
1992,Thomas,96,Johnson v California.2.txt,-0.283629191,2004,
2035,Thomas,139,O'Neal v McAninch.txt,-0.246621622,1994,
2005,Thomas,109,Lynch v Arizona.txt,-0.246039604,2016,
2013,Thomas,117,Michaels v McGrath.txt,-0.22125,2001,
1987,Thomas,91,Jackson v Birmingham Bd of Educ.txt,-0.217467249,2004,
1942,Thomas,46,Dolan v US Postal Service.txt,-0.213551402,2005,
1988,Thomas,92,James v US.txt,-0.210869565,2006,
2012,Thomas,116,Mellouli v Lynch.txt,-0.210775862,2015,
2046,Thomas,150,Philip Morris USA v Williams.txt,-0.207894737,2006,
1906,Thomas,10,Avis Rent A Car System Inc v Aguilar.txt,-0.205652174,2000,
2076,Thomas,180,Tennessee v Lane.txt,-0.2,2004,
1976,Thomas,80,Harris v US.txt,-0.199382716,2002,
2030,Thomas,134,Negusie v Holder.txt,-0.19880137,2008,
1948,Thomas,52,Evans v US.txt,-0.198626374,1992,
2061,Thomas,165,Shafer v South Carolina.txt,-0.194594595,2001,
2065,Thomas,169,Smith v Cain.txt,-0.18952381,2011,
1970,Thomas,74,Green v Brennan.txt,-0.188461538,2015,
1941,Thomas,45,Doggett v US.txt,-0.181100478,1992,
1919,Thomas,23,CBOCS West Inc v Humphries.txt,-0.17,2008,
2016,Thomas,120,Miller-El v Cockrell.txt,-0.166226415,2002,
2019,Thomas,123,Missouri v McNeely.txt,-0.163909774,2013,
1937,Thomas,41,Deck v Missouri.txt,-0.163205829,2007,
1901,Thomas,5,Altria Group Inc v Good.txt,-0.158405797,2008,
1918,Thomas,22,Caron v US.txt,-0.155,2007,
1974,Thomas,78,Hamdan v Rumsfeld.txt,-0.146626984,2006,
2066,Thomas,170,Snyder v Louisiana.txt,-0.136931818,2007,
2067,Thomas,171,State Farm Mut Auto Ins Co v Campbell.txt,-0.125,2002,
2034,Thomas,138,Northwest Airlines Inc v County of Kent Mich.txt,-0.116796875,1993,
2099,Thomas,203,Williams v Pennsylvania.txt,-0.109967846,2016,
1950,Thomas,54,Federal Election Com'n v Beaumont.txt,-0.107142857,2003,
2047,Thomas,151,Powell v Nevada.txt,-0.095041322,1994,
1923,Thomas,27,City of Chicago v Morales.txt,-0.078587444,1998,
2001,Thomas,105,Lee v US.txt,-0.076234568,2017,
2006,Thomas,110,Manuel v City of Joliet.txt,-0.076190476,2017,
2072,Thomas,176,Tahoe-Sierra Preservation Council Inc v Tahoe Regional Planning Agency.txt,-0.073214286,2002,
2052,Thomas,156,Riggins v Nevada.txt,-0.072916667,1992,
1933,Thomas,37,Czyzewski v Jevic Holding Corp.txt,-0.072857143,2017,
2069,Thomas,173,Stewart v Martinez-Villareal.txt,-0.065789474,1998,
1926,Thomas,30,Clark v Martinez.txt,-0.061026616,2004,
2063,Thomas,167,Skinner v Switzer.txt,-0.060384615,2010,
1903,Thomas,7,Archer v Warner.txt,-0.059782609,2003,
2071,Thomas,175,T-Mobile South LLC v City of Roswell Ga.txt,-0.055,2014,
1956,Thomas,60,Foucha v Louisiana.txt,-0.053846154,1992,
2088,Thomas,192,US v Kebodeaux.txt,-0.046551724,2013,
1978,Thomas,82,Heffernan v City of Paterson NJ.txt,-0.045736434,2016,
2055,Thomas,159,Rothgery v Gillespie County Tex.txt,-0.045579268,2008,
1899,Thomas,3,Alderman v United States.txt,-0.043721973,2011,
1921,Thomas,25,Central Virginia Community College v Katz.txt,-0.042540323,2005,
1961,Thomas,65,Glickman v Wileman Bros And Elliott Inc.txt,-0.041666667,1996,
1936,Thomas,40,Dawson v Delaware.txt,-0.040263158,1992,
2053,Thomas,157,Rodriguez v US.txt,-0.034855769,2015,
1897,Thomas,1,Alabama Dept of Revenue v CSX Transp Inc.txt,-0.03445122,2014,
2096,Thomas,200,Welch v US.txt,-0.033950617,2016,
1994,Thomas,98,Johnson v De Grandy.txt,-0.028571429,1993,
1968,Thomas,72,Granholm v Heald.txt,-0.026546392,2004,
2083,Thomas,187,Tyson Foods Inc v Bouaphakeo.txt,-0.024603175,2015,
1935,Thomas,39,Davis v Minnesota.txt,-0.019166667,1994,
1912,Thomas,16,Brumfield v Cain.txt,-0.018870192,2015,
1955,Thomas,59,Foster v Chatman.txt,-0.008945687,2015,
1913,Thomas,17,Buck v Davis.txt,-0.005249344,2017,
2095,Thomas,199,Walden v Fiore.txt,-0.000966184,2013,
1951,Thomas,55,Federal Election Com'n v Colorado Republican Federal Campaign Committee.txt,-0.000909091,2001,
1959,Thomas,63,General Dynamics Land Systems Inc v Cline.txt,0.000295858,2003,
2081,Thomas,185,Tory v Cochran.txt,0.002941176,2005,
2043,Thomas,147,Pennsylvania State Police v Suders.txt,0.004166667,2004,
2078,Thomas,182,Texas Dept of Housing and Community Affairs v Inclusive Communities Projec.txt,0.006818182,2015,
1940,Thomas,44,Doctor's Associates Inc v Casarotto.txt,0.0125,1996,
1982,Thomas,86,Hoffman v Harris.txt,0.018518519,1994,
2093,Thomas,197,Voinovich v Women's Medical Professional Corp.txt,0.020769231,1998,
1932,Thomas,36,CSX Transp Inc v Alabama Dept of Revenue.txt,0.025496689,2010,
2020,Thomas,124,Mitchell v US.txt,0.027272727,1998,
1981,Thomas,85,Hernandez v Mesa.txt,0.028571429,2017,
2010,Thomas,114,MedImmune Inc v Genentech Inc.txt,0.031666667,2006,
2004,Thomas,108,Lopez v Monterey County.txt,0.031944444,1998,
2033,Thomas,137,Noriega v Pastrana.txt,0.032225064,2010,
2086,Thomas,190,US v Comstock.txt,0.036218679,2010,
1916,Thomas,20,Camps NewfoundOwatonna Inc v Town of Harrison Me.txt,0.037137681,1997,
2049,Thomas,153,Preston v Ferrer.txt,0.0375,2008,
2068,Thomas,172,Stenberg v Carhart.txt,0.038667582,2000,
1934,Thomas,38,Dart Cherokee Basin Operating Co LLC v Owens.txt,0.03880597,2014,
2098,Thomas,202,Whole Woman's Health v Hellerstedt.txt,0.039285714,2016,
2100,Thomas,204,Wyoming v Oklahoma.txt,0.044736842,1992,
1914,Thomas,18,Buckeye Check Cashing Inc v Cardegna.txt,0.05,2005,
1929,Thomas,33,Comptroller of Treasury of Maryland v Wynne.txt,0.050833333,2014,
1960,Thomas,64,Georgia v Randolph.txt,0.053225806,2005,
1952,Thomas,56,Federal Exp Corp v Holowecki.txt,0.055365854,2007,
1902,Thomas,6,Amgen Inc v Connecticut Retirement Plans and Trust Funds.txt,0.056060606,2012,
1962,Thomas,66,Global Crossing Telecommunications Inc v Metrophones Telecommunications Inc.txt,0.058898305,2006,
1954,Thomas,58,Fisher v University of Texas at Austin(1).txt,0.076,2016,
2014,Thomas,118,Michigan v Bay Mills Indian Community.txt,0.077557756,2013,
1938,Thomas,42,Dietz v Bouldin.txt,0.077848101,2016,
1975,Thomas,79,Hamdi v Rumsfeld.txt,0.08298153,2004,
2045,Thomas,149,Peugh v US.txt,0.085152838,2013,
2042,Thomas,146,Pena-Rodriguez v Colorado.txt,0.085454545,2017,
1999,Thomas,103,Kindred Nursing Centers v Clark.txt,0.086,2017,
1969,Thomas,73,Green Tree Financial Corp v Bazzle.txt,0.1,2003,
1904,Thomas,8,Arizona State Legislature v Arizona Independent Redistricting Com'n.txt,0.118548387,2015,
2029,Thomas,133,National Federation of Independent Business v Sebelius.txt,0.119230769,2012,
1989,Thomas,93,Jennings v Stephens.txt,0.119653179,2014,
1972,Thomas,76,Gustafson v Alloyd Co Inc.txt,0.11975,1994,
2048,Thomas,152,Presley v. Georgia.txt,0.126470588,2010,
2074,Thomas,178,Tennard v Dretke.txt,0.13,2004,
1977,Thomas,81,Haywood v Drown.txt,0.130230643,2008,
1997,Thomas,101,Kelo v City of New London Conn.txt,0.130530973,2005,
1964,Thomas,68,Gonzales v Oregon.txt,0.131355932,2005,
1925,Thomas,29,City of Indianapolis v Edmond.txt,0.133333333,2000,
2097,Thomas,201,Wellness Intern Network Ltd v Sharif.txt,0.136280488,2015,
2008,Thomas,112,Mata v Lynch.txt,0.138372093,2015,
2060,Thomas,164,Security Services Inc v K Mart Corp.txt,0.149117647,1994,
1957,Thomas,61,Gall v US.txt,0.15,2007,
2056,Thomas,160,Rowland v California Men's Colony Unit II Men's Advisory Council.txt,0.150320513,1992,
1971,Thomas,75,Groh v Ramirez.txt,0.159057971,2003,
1998,Thomas,102,Kimbrough v US.txt,0.159302326,2007,
2051,Thomas,155,Rainey v. Chever.txt,0.172727273,1999,
1939,Thomas,43,DIRECTV Inc v Imburgia.txt,0.175,2015,
1898,Thomas,2,Alabama Legislative Black Caucus v Alabama.txt,0.175965665,2014,
2080,Thomas,184,Thompson v. Keohane.txt,0.179439252,1995,
2007,Thomas,111,Mastrobuono v Shearson Lehman Hutton Inc.txt,0.190151515,1995,
1995,Thomas,99,Jones v Flowers.txt,0.193589744,2006,
1922,Thomas,26,Chen v City of Houston.txt,0.2,2001,
2025,Thomas,129,Murr v Wisconsin.txt,0.202380952,2016,
2009,Thomas,113,McFarland v Scott.txt,0.204710145,1994,
2041,Thomas,145,Parking Association of Georgia v City of Atlanta.txt,0.209433962,1995,
1927,Thomas,31,Columbia Union College v Clarke.txt,0.219791667,1999,
1909,Thomas,13,Boeing Co v US.txt,0.22375,2002,
2040,Thomas,144,Panetti v Quarterman.txt,0.224480712,2007,
1965,Thomas,69,Gonzales v Raich.txt,0.227213115,2004,
2021,Thomas,125,MLB v SLJ.txt,0.227929155,1996,
1907,Thomas,11,B And B Hardware Inc v Hargis Industries Inc.txt,0.228125,2014,
2062,Thomas,166,Shalala v Illinois Council on Long Term Care Inc.txt,0.228228782,1999,
1946,Thomas,50,Encino Motorcars LLC v Navarro.txt,0.230693069,2016,
1900,Thomas,4,Allied-Bruce Terminix Companies Inc v Dobson.txt,0.2359375,1994,
1966,Thomas,70,Gonzalez v US.txt,0.23675,2008,
1980,Thomas,84,Henderson v US.txt,0.240079365,1996,
2090,Thomas,194,Utah Highway Patrol Ass'n v American Atheists Inc.txt,0.254487179,2011,
2085,Thomas,189,US Term Limits Inc v Thornton.txt,0.256848829,1994,
2011,Thomas,115,Melendez v US.txt,0.257079646,1996,
2028,Thomas,132,National Credit Union Administration v First National Bank & Trust.txt,0.262200436,1998,
1973,Thomas,77,Halbert v Michigan.txt,0.262753623,2005,
1990,Thomas,94,John Doe No 1 v Reed.txt,0.265932203,2010,
2023,Thomas,127,Montgomery v Louisiana.txt,0.277005348,2015,
2032,Thomas,136,Nixon v Shrink Missouri Government PAC.txt,0.291734417,1999,
2026,Thomas,130,Musick Peeler And Garrett v Employers Ins of Wausau.txt,0.29248366,1993,
2050,Thomas,154,PUD No 1 of Jefferson County v Washington Dept of Ecology.txt,0.302955665,1994,
1910,Thomas,14,Brentwood Academy v Tennessee Secondary School Athletic Ass'n.txt,0.303550296,2000,
1943,Thomas,47,Easley v Cromartie.txt,0.307941176,2000,
2038,Thomas,142,Olmstead v LC ex rel Zimring.txt,0.308241758,1999,
2000,Thomas,104,Lawrence v Texas.txt,0.3125,2003,
2077,Thomas,181,Teva Pharmaceuticals USA Inc v Sandoz Inc.txt,0.313265306,2014,
2039,Thomas,143,Oubre v Entergy Operations Inc.txt,0.318,1997,
2082,Thomas,186,Turner v Rogers.txt,0.322052402,2011,
1924,Thomas,28,City of Edmonds v Oxford House Inc.txt,0.32798913,1995,
2024,Thomas,128,Morse v Republican Party of Virginia.txt,0.333221477,1995,
2059,Thomas,163,Scarborough v Principi.txt,0.34375,2004,
1917,Thomas,21,Cargill Inc v US.txt,0.353614458,1995,
2044,Thomas,148,Pepper v US.txt,0.358064516,2010,
1911,Thomas,15,Brown v Entertainment Merchants Ass'n.txt,0.366419753,2010,
1931,Thomas,35,Credit Suisse Securities (USA) LLC v Billing.txt,0.368644068,2007,
1944,Thomas,48,EEOC v Waffle House Inc.txt,0.384615385,2001,
1993,Thomas,97,Johnson v California.txt,0.390909091,2005,
2070,Thomas,174,Swanner v Anchorage Equal Rights Com'n.txt,0.397530864,1994,
2087,Thomas,191,US v Craft.txt,0.402409639,2002,
1920,Thomas,24,Cedar Rapids Community School Dist v Garret F ex rel Charlene F.txt,0.431818182,1998,
1928,Thomas,32,Commissioner v Lundy.txt,0.435714286,1996,
2079,Thomas,183,Thomas Jefferson University v Shalala.txt,0.437708333,1994,
1905,Thomas,9,Arizona v Inter Tribal Council of Arizona Inc.txt,0.438204225,2013,
2057,Thomas,161,Rush Prudential HMO Inc v Moran.txt,0.442213115,2002,
2091,Thomas,195,Varity Corp v Howe.txt,0.44959893,1995,
1991,Thomas,95,John Hancock Mut Life Ins Co v Harris Trust And Sav Bank.txt,0.471126761,1993,
1983,Thomas,87,Holloway v US.txt,0.473333333,1998,
2036,Thomas,140,Obergefell v Hodges.txt,0.483444816,2015,
2031,Thomas,135,Nelson v Colorado.txt,0.527380952,2017,
2054,Thomas,158,Roell v Withrow.txt,0.539615385,2003,
2027,Thomas,131,National Aeronautics and Space Admin v Federal Labor Relations Authority.txt,0.573684211,1997,
2084,Thomas,188,US By and Through IRS v McDermott.txt,0.596521739,1992,
2018,Thomas,122,Minnesota v Mille Lacs Band of Chippewa Indians.txt,0.66954023,1998,
2089,Thomas,193,US v White Mountain Apache Tribe.txt,0.72032967,2002,
2002,Thomas,106,Locke v Davey.txt,0.727777778,2003,
2058,Thomas,162,Saenz v Roe.txt,0.791121495,1999,
1953,Thomas,57,Fischer v US.txt,0.868639053,2000,
